"location_id","year_id","physicians","nurses","uhc","uhc_variance"
8,2004,5.18162852540618,31.6271775785381,0.835287186370856,9.56766712937321e-06
8,2005,5.39463988427063,32.9538542512964,0.837551620800434,9.26746043699026e-06
8,2006,5.5790133243215,33.9458085831404,0.845021125641546,9.09446297679811e-06
8,2007,5.79092917070882,34.9364667878571,0.849911988636804,8.921834429652e-06
8,2008,5.99299531154453,35.7579070293558,0.851082089818636,8.30604617579849e-06
8,2009,6.15066472082339,36.568683720722,0.855839592654841,8.16959785127401e-06
8,2010,6.30837740370037,37.5381314067693,0.857360485665413,8.44534539383287e-06
8,2011,6.42879658025317,38.4395022037535,0.852070579192932,8.8223016497381e-06
8,2012,6.52403929152026,38.5823190993361,0.856478597445741,8.94379989832961e-06
8,2013,6.62871851294212,39.3285419437724,0.862821048775207,8.73862197195416e-06
8,2014,6.69809082398851,39.9476128503315,0.8612797759541,9.23901931977747e-06
8,2015,6.74927961477553,40.1771953820266,0.864245744310117,8.38545495788201e-06
8,2016,6.81479464645795,40.9766274400749,0.863822599645663,9.7244620770267e-06
8,2017,6.88605081342695,41.8333496074087,0.864802035260743,2.06982229946388e-05
10,1990,1.37225393571707,4.87723882164997,0.337892061134964,0.000179377417437002
10,1991,1.41065487513638,5.04191556075513,0.341088855439788,0.000170650101096767
10,1992,1.44793996144164,5.22603392699393,0.345298465179185,0.000155484047285114
10,1993,1.48242302580888,5.43375506275963,0.348573596520023,0.000143594931831509
10,1994,1.50843374132466,5.69075128542434,0.353215316791143,0.000130719191445438
10,1995,1.53798988729407,5.9854333954885,0.361176985334409,0.000124750273009141
10,1996,1.56813586663874,6.29770735393338,0.364124300917754,0.000117808156255632
10,1997,1.62050606957556,6.75184328259312,0.369554351995613,0.000112367004276069
10,1998,1.6611016700234,7.12421653262679,0.37583367203517,0.000106468752799306
10,1999,1.72778890510676,7.6538328723874,0.387878076854062,0.000104249514334816
10,2000,1.81063244243125,8.35326943954634,0.411465647435112,9.79787123606387e-05
10,2001,1.91038330091509,9.31613572528216,0.432528681949262,9.60781696900571e-05
10,2002,1.99725004519086,10.2865058507762,0.453858288491083,9.6278163291236e-05
10,2003,2.14430312356026,12.0030349443769,0.476922814570764,9.55712262304067e-05
10,2004,2.25313216948669,13.197019819578,0.498653675996621,9.39433256895299e-05
10,2005,2.39155346548537,14.3895459088666,0.515659282435774,9.13498632881904e-05
10,2006,2.51880081128165,15.187761805323,0.528612933800735,9.29542303114027e-05
10,2007,2.69204948458738,16.214161927967,0.53747872424644,8.67832569461881e-05
